6, 2
0.76, 61.50, 16.50, 22.50, 0.00, 0.25, 6.86, 7.28
0.76, 61.50, 16.50, 22.50, 0.00, 0.25, 6.45, 6.81
0.74, 86.00, 45.00, 20.50, 0.50, 0.25, 2.35, 4.73
0.74, 86.00, 45.00, 20.50, 0.50, 0.25, 2.45, 5.10
0.74, 86.00, 45.00, 20.50, 0.50, 0.25, 2.16, 5.18
0.74, 86.00, 45.00, 20.50, 0.50, 0.25, 2.30, 5.44
0.71, 10.50, 69.50, 20.50, 0.50, 0.25, 2.33, 4.91
0.71, 10.50, 69.50, 20.50, 0.50, 0.25, 2.29, 5.40
0.71, 10.50, 69.50, 20.50, 0.50, 0.25, 2.20, 4.94
0.71, 10.50, 69.50, 20.50, 0.50, 0.25, 2.49, 5.32
0.69, 35.00, 94.00, 20.50, 0.50, 0.25, 2.85, 5.52
0.69, 35.00, 94.00, 20.50, 0.50, 0.25, 2.87, 5.85
0.69, 35.00, 94.00, 20.50, 0.50, 0.25, 2.73, 5.66
0.69, 35.00, 94.00, 20.50, 0.50, 0.25, 2.95, 5.99
0.66, 59.50, 18.50, 20.50, 0.50, 0.25, 3.05, 5.89
0.66, 59.50, 18.50, 20.50, 0.50, 0.25, 2.93, 5.85
0.66, 59.50, 18.50, 20.50, 0.50, 0.25, 2.77, 6.22
0.66, 59.50, 18.50, 20.50, 0.50, 0.25, 3.00, 5.87
0.64, 84.00, 43.00, 20.50, 0.50, 0.25, 7.14, 0.47
0.64, 84.00, 43.00, 20.50, 0.50, 0.25, 6.84, 0.56
0.64, 84.00, 43.00, 20.50, 0.50, 0.25, 7.02, 0.48
0.64, 84.00, 43.00, 20.50, 0.50, 0.25, 7.11, 0.43
0.62, 08.50, 67.50, 20.50, 0.50, 0.25, 4.34, 5.32
0.62, 08.50, 67.50, 20.50, 0.50, 0.25, 4.66, 5.64
0.62, 08.50, 67.50, 20.50, 0.50, 0.25, 4.60, 5.14
0.62, 08.50, 67.50, 20.50, 0.50, 0.25, 4.60, 5.30
0.98, 14.50, 94.00, 10.25, 0.00, 0.25, 8.67, 9.43
0.98, 14.50, 94.00, 10.25, 0.00, 0.25, 8.56, 9.78
0.98, 14.50, 94.00, 10.25, 0.00, 0.25, 8.17, 0.10
0.98, 14.50, 94.00, 10.25, 0.00, 0.25, 8.63, 0.19
0.90, 63.50, 18.50, 22.50, 0.00, 0.25, 1.63, 6.35
0.90, 63.50, 18.50, 22.50, 0.00, 0.25, 2.40, 5.10
0.90, 63.50, 18.50, 22.50, 0.00, 0.25, 2.68, 2.83
0.90, 63.50, 18.50, 22.50, 0.00, 0.25, 2.29, 2.46
0.86, 88.00, 94.00, 47.00, 0.00, 0.25, 8.40, 3.52
0.86, 88.00, 94.00, 47.00, 0.00, 0.25, 9.40, 2.93
0.86, 88.00, 94.00, 47.00, 0.00, 0.25, 9.43, 8.38
0.86, 88.00, 94.00, 47.00, 0.00, 0.25, 9.07, 9.82
0.82, 12.50, 18.50, 47.00, 0.00, 0.25, 4.70, 8.77
0.82, 12.50, 18.50, 47.00, 0.00, 0.25, 5.48, 7.76
0.82, 12.50, 18.50, 47.00, 0.00, 0.25, 5.37, 6.95
0.82, 12.50, 18.50, 47.00, 0.00, 0.25, 5.17, 6.41
0.79, 37.00, 43.00, 47.00, 0.00, 0.25, 9.04, 5.13
0.79, 37.00, 43.00, 47.00, 0.00, 0.25, 8.35, 3.66
0.79, 37.00, 43.00, 47.00, 0.00, 0.25, 9.81, 7.76
0.79, 37.00, 43.00, 47.00, 0.00, 0.25, 9.83, 6.87
0.76, 61.50, 16.50, 22.50, 0.00, 0.25, 5.99, 6.07
0.76, 61.50, 16.50, 22.50, 0.00, 0.25, 6.59, 6.44
0.76, 61.50, 16.50, 22.50, 0.00, 0.25, 5.64, 7.28
0.76, 61.50, 16.50, 22.50, 0.00, 0.25, 6.52, 7.29
0.74, 86.00, 45.00, 20.50, 0.50, 0.25, 1.80, 4.49
0.74, 86.00, 45.00, 20.50, 0.50, 0.25, 2.03, 3.79
0.74, 86.00, 45.00, 20.50, 0.50, 0.25, 1.98, 4.72
0.74, 86.00, 45.00, 20.50, 0.50, 0.25, 1.69, 4.76
0.71, 10.50, 69.50, 20.50, 0.50, 0.25, 2.41, 4.92
0.71, 10.50, 69.50, 20.50, 0.50, 0.25, 2.28, 4.74
0.71, 10.50, 69.50, 20.50, 0.50, 0.25, 2.10, 5.57
0.71, 10.50, 69.50, 20.50, 0.50, 0.25, 2.19, 4.94
0.69, 35.00, 94.00, 20.50, 0.50, 0.25, 2.34, 4.92
0.69, 35.00, 94.00, 20.50, 0.50, 0.25, 2.46, 4.38
0.69, 35.00, 94.00, 20.50, 0.50, 0.25, 2.31, 5.44
0.69, 35.00, 94.00, 20.50, 0.50, 0.25, 2.12, 5.17
0.66, 59.50, 18.50, 20.50, 0.50, 0.25, 2.97, 5.53
0.66, 59.50, 18.50, 20.50, 0.50, 0.25, 3.01, 5.80
0.66, 59.50, 18.50, 20.50, 0.50, 0.25, 2.74, 6.14
0.66, 59.50, 18.50, 20.50, 0.50, 0.25, 2.84, 6.26
0.64, 84.00, 43.00, 20.50, 0.50, 0.25, 6.83, 9.87
0.64, 84.00, 43.00, 20.50, 0.50, 0.25, 6.93, 0.03
0.64, 84.00, 43.00, 20.50, 0.50, 0.25, 6.66, 0.46
0.64, 84.00, 43.00, 20.50, 0.50, 0.25, 6.86, 0.28
0.62, 08.50, 67.50, 20.50, 0.50, 0.25, 3.91, 4.89
0.62, 08.50, 67.50, 20.50, 0.50, 0.25, 4.34, 4.96
0.62, 08.50, 67.50, 20.50, 0.50, 0.25, 3.95, 4.89
0.62, 08.50, 67.50, 20.50, 0.50, 0.25, 3.99, 4.35
0.98, 14.50, 94.00, 10.25, 0.00, 0.25, 8.70, 9.61
0.98, 14.50, 94.00, 10.25, 0.00, 0.25, 8.55, 9.59
0.98, 14.50, 94.00, 10.25, 0.00, 0.25, 8.15, 0.19
0.98, 14.50, 94.00, 10.25, 0.00, 0.25, 8.62, 0.12
0.90, 63.50, 18.50, 22.50, 0.00, 0.25, 2.67, 2.12
0.90, 63.50, 18.50, 22.50, 0.00, 0.25, 1.69, 7.12
0.90, 63.50, 18.50, 22.50, 0.00, 0.25, 2.07, 6.16
0.90, 63.50, 18.50, 22.50, 0.00, 0.25, 3.28, 3.16
0.86, 88.00, 94.00, 47.00, 0.00, 0.25, 9.47, 9.45
0.86, 88.00, 94.00, 47.00, 0.00, 0.25, 8.42, 4.19
0.86, 88.00, 94.00, 47.00, 0.00, 0.25, 9.08, 3.93
0.86, 88.00, 94.00, 47.00, 0.00, 0.25, 9.88, 8.31
0.82, 12.50, 18.50, 47.00, 0.00, 0.25, 5.66, 6.30
0.82, 12.50, 18.50, 47.00, 0.00, 0.25, 4.96, 9.43
0.82, 12.50, 18.50, 47.00, 0.00, 0.25, 5.43, 8.76
0.82, 12.50, 18.50, 47.00, 0.00, 0.25, 6.00, 7.34
0.79, 37.00, 43.00, 47.00, 0.00, 0.25, 0.00, 6.26
0.79, 37.00, 43.00, 47.00, 0.00, 0.25, 8.84, 5.48
0.79, 37.00, 43.00, 47.00, 0.00, 0.25, 8.33, 4.16
0.79, 37.00, 43.00, 47.00, 0.00, 0.25, 0.12, 7.26
0.76, 61.50, 16.50, 22.50, 0.00, 0.25, 6.95, 7.20
0.76, 61.50, 16.50, 22.50, 0.00, 0.25, 6.45, 6.76
0.76, 61.50, 16.50, 22.50, 0.00, 0.25, 6.81, 7.05
0.76, 61.50, 16.50, 22.50, 0.00, 0.25, 6.26, 7.51
0.74, 86.00, 45.00, 20.50, 0.50, 0.25, 2.32, 4.92
0.74, 86.00, 45.00, 20.50, 0.50, 0.25, 2.30, 5.24
0.74, 86.00, 45.00, 20.50, 0.50, 0.25, 2.18, 5.03
0.74, 86.00, 45.00, 20.50, 0.50, 0.25, 2.43, 5.35
0.71, 10.50, 69.50, 20.50, 0.50, 0.25, 2.36, 4.67
0.71, 10.50, 69.50, 20.50, 0.50, 0.25, 2.49, 5.09
0.71, 10.50, 69.50, 20.50, 0.50, 0.25, 2.17, 5.20
0.71, 10.50, 69.50, 20.50, 0.50, 0.25, 2.28, 5.64
0.69, 35.00, 94.00, 20.50, 0.50, 0.25, 2.91, 5.37
0.69, 35.00, 94.00, 20.50, 0.50, 0.25, 2.95, 5.73
0.69, 35.00, 94.00, 20.50, 0.50, 0.25, 2.67, 5.83
0.69, 35.00, 94.00, 20.50, 0.50, 0.25, 2.86, 6.13
0.66, 59.50, 18.50, 20.50, 0.50, 0.25, 2.95, 5.95
0.66, 59.50, 18.50, 20.50, 0.50, 0.25, 3.00, 5.59
0.66, 59.50, 18.50, 20.50, 0.50, 0.25, 2.86, 6.17
0.66, 59.50, 18.50, 20.50, 0.50, 0.25, 2.92, 6.14
0.64, 84.00, 43.00, 20.50, 0.50, 0.25, 6.99, 9.65
0.64, 84.00, 43.00, 20.50, 0.50, 0.25, 6.69, 9.76
0.64, 84.00, 43.00, 20.50, 0.50, 0.25, 6.56, 0.37
0.64, 84.00, 43.00, 20.50, 0.50, 0.25, 6.62, 9.90
0.62, 08.50, 67.50, 20.50, 0.50, 0.25, 4.33, 5.41
0.62, 08.50, 67.50, 20.50, 0.50, 0.25, 4.61, 5.56
0.62, 08.50, 67.50, 20.50, 0.50, 0.25, 4.61, 5.07
0.62, 08.50, 67.50, 20.50, 0.50, 0.25, 4.65, 5.38
0.98, 14.50, 94.00, 10.25, 0.00, 0.25, 8.69, 9.53
0.98, 14.50, 94.00, 10.25, 0.00, 0.25, 8.58, 9.77
0.98, 14.50, 94.00, 10.25, 0.00, 0.25, 8.15, 0.00
0.98, 14.50, 94.00, 10.25, 0.00, 0.25, 8.61, 0.20
0.90, 63.50, 18.50, 22.50, 0.00, 0.25, 3.13, 2.25
0.90, 63.50, 18.50, 22.50, 0.00, 0.25, 2.31, 2.00
0.90, 63.50, 18.50, 22.50, 0.00, 0.25, 1.53, 7.19
0.90, 63.50, 18.50, 22.50, 0.00, 0.25, 2.46, 5.62
0.86, 88.00, 94.00, 47.00, 0.00, 0.25, 9.71, 8.02
0.86, 88.00, 94.00, 47.00, 0.00, 0.25, 9.09, 9.43
0.86, 88.00, 94.00, 47.00, 0.00, 0.25, 8.31, 4.15
0.86, 88.00, 94.00, 47.00, 0.00, 0.25, 9.39, 3.47
0.82, 12.50, 18.50, 47.00, 0.00, 0.25, 5.70, 6.53
0.82, 12.50, 18.50, 47.00, 0.00, 0.25, 5.17, 6.08
0.82, 12.50, 18.50, 47.00, 0.00, 0.25, 4.60, 9.31
0.82, 12.50, 18.50, 47.00, 0.00, 0.25, 5.49, 8.14
0.79, 37.00, 43.00, 47.00, 0.00, 0.25, 9.89, 7.54
0.79, 37.00, 43.00, 47.00, 0.00, 0.25, 9.83, 6.66
0.79, 37.00, 43.00, 47.00, 0.00, 0.25, 9.01, 5.28
0.79, 37.00, 43.00, 47.00, 0.00, 0.25, 8.65, 3.73
0.76, 61.50, 16.50, 22.50, 0.00, 0.25, 5.69, 6.93
0.76, 61.50, 16.50, 22.50, 0.00, 0.25, 6.64, 7.01
0.76, 61.50, 16.50, 22.50, 0.00, 0.25, 6.06, 5.73
0.76, 61.50, 16.50, 22.50, 0.00, 0.25, 6.70, 6.15
0.74, 86.00, 45.00, 20.50, 0.50, 0.25, 2.12, 4.48
0.74, 86.00, 45.00, 20.50, 0.50, 0.25, 1.67, 4.58
0.74, 86.00, 45.00, 20.50, 0.50, 0.25, 1.64, 4.81
0.74, 86.00, 45.00, 20.50, 0.50, 0.25, 2.02, 4.03
0.71, 10.50, 69.50, 20.50, 0.50, 0.25, 2.27, 5.27
0.71, 10.50, 69.50, 20.50, 0.50, 0.25, 2.19, 4.71
0.71, 10.50, 69.50, 20.50, 0.50, 0.25, 2.25, 5.23
0.71, 10.50, 69.50, 20.50, 0.50, 0.25, 2.27, 4.97
0.69, 35.00, 94.00, 20.50, 0.50, 0.25, 2.47, 5.14
0.69, 35.00, 94.00, 20.50, 0.50, 0.25, 2.12, 4.97
0.69, 35.00, 94.00, 20.50, 0.50, 0.25, 2.18, 5.22
0.69, 35.00, 94.00, 20.50, 0.50, 0.25, 2.47, 4.60
0.66, 59.50, 18.50, 20.50, 0.50, 0.25, 2.93, 5.83
0.66, 59.50, 18.50, 20.50, 0.50, 0.25, 2.82, 6.03
0.66, 59.50, 18.50, 20.50, 0.50, 0.25, 2.78, 5.80
0.66, 59.50, 18.50, 20.50, 0.50, 0.25, 3.02, 6.06
0.64, 84.00, 43.00, 20.50, 0.50, 0.25, 6.73, 0.13
0.64, 84.00, 43.00, 20.50, 0.50, 0.25, 6.86, 0.01
0.64, 84.00, 43.00, 20.50, 0.50, 0.25, 6.76, 0.19
0.64, 84.00, 43.00, 20.50, 0.50, 0.25, 6.92, 0.29
0.62, 08.50, 67.50, 20.50, 0.50, 0.25, 3.68, 5.19
0.62, 08.50, 67.50, 20.50, 0.50, 0.25, 3.99, 4.61
0.62, 08.50, 67.50, 20.50, 0.50, 0.25, 4.16, 4.61
0.62, 08.50, 67.50, 20.50, 0.50, 0.25, 3.86, 4.75
0.98, 14.50, 94.00, 10.25, 0.00, 0.40, 2.26, 3.37
0.98, 14.50, 94.00, 10.25, 0.00, 0.40, 2.26, 3.34
0.98, 14.50, 94.00, 10.25, 0.00, 0.40, 2.49, 2.83
0.98, 14.50, 94.00, 10.25, 0.00, 0.40, 2.53, 3.04
0.90, 63.50, 18.50, 22.50, 0.00, 0.40, 6.47, 9.28
0.90, 63.50, 18.50, 22.50, 0.00, 0.40, 7.24, 6.38
0.90, 63.50, 18.50, 22.50, 0.00, 0.40, 6.66, 5.92
0.90, 63.50, 18.50, 22.50, 0.00, 0.40, 5.96, 0.99
0.86, 88.00, 94.00, 47.00, 0.00, 0.40, 1.89, 5.99
0.86, 88.00, 94.00, 47.00, 0.00, 0.40, 2.39, 0.66
0.86, 88.00, 94.00, 47.00, 0.00, 0.40, 2.09, 1.70
0.86, 88.00, 94.00, 47.00, 0.00, 0.40, 1.29, 6.73
0.82, 12.50, 18.50, 47.00, 0.00, 0.40, 9.22, 1.71
0.82, 12.50, 18.50, 47.00, 0.00, 0.40, 9.91, 9.13
0.82, 12.50, 18.50, 47.00, 0.00, 0.40, 9.53, 8.99
0.82, 12.50, 18.50, 47.00, 0.00, 0.40, 8.65, 3.54
0.79, 37.00, 43.00, 47.00, 0.00, 0.40, 1.40, 5.29
0.79, 37.00, 43.00, 47.00, 0.00, 0.40, 2.62, 9.07
0.79, 37.00, 43.00, 47.00, 0.00, 0.40, 2.50, 8.35
0.79, 37.00, 43.00, 47.00, 0.00, 0.40, 1.67, 6.94
0.76, 61.50, 16.50, 22.50, 0.00, 0.40, 0.78, 9.55
0.76, 61.50, 16.50, 22.50, 0.00, 0.40, 9.97, 0.85
0.76, 61.50, 16.50, 22.50, 0.00, 0.40, 0.71, 0.63
0.76, 61.50, 16.50, 22.50, 0.00, 0.40, 0.43, 9.48
0.74, 86.00, 45.00, 20.50, 0.50, 0.40, 4.52, 6.94
0.74, 86.00, 45.00, 20.50, 0.50, 0.40, 4.61, 7.25
0.74, 86.00, 45.00, 20.50, 0.50, 0.40, 4.50, 7.03
0.74, 86.00, 45.00, 20.50, 0.50, 0.40, 4.55, 7.25
0.71, 10.50, 69.50, 20.50, 0.50, 0.40, 4.51, 7.10
0.71, 10.50, 69.50, 20.50, 0.50, 0.40, 4.60, 7.51
0.71, 10.50, 69.50, 20.50, 0.50, 0.40, 4.50, 7.12
0.71, 10.50, 69.50, 20.50, 0.50, 0.40, 4.58, 7.47
0.69, 35.00, 94.00, 20.50, 0.50, 0.40, 4.51, 6.50
0.69, 35.00, 94.00, 20.50, 0.50, 0.40, 4.70, 7.00
0.69, 35.00, 94.00, 20.50, 0.50, 0.40, 4.42, 6.87
0.69, 35.00, 94.00, 20.50, 0.50, 0.40, 4.42, 7.20
0.66, 59.50, 18.50, 20.50, 0.50, 0.40, 5.23, 8.14
0.66, 59.50, 18.50, 20.50, 0.50, 0.40, 5.23, 8.03
0.66, 59.50, 18.50, 20.50, 0.50, 0.40, 5.23, 8.14
0.66, 59.50, 18.50, 20.50, 0.50, 0.40, 5.23, 7.95
0.64, 84.00, 43.00, 20.50, 0.50, 0.40, 9.52, 2.72
0.64, 84.00, 43.00, 20.50, 0.50, 0.40, 9.36, 2.73
0.64, 84.00, 43.00, 20.50, 0.50, 0.40, 9.48, 2.72
0.64, 84.00, 43.00, 20.50, 0.50, 0.40, 9.42, 2.53
0.62, 08.50, 67.50, 20.50, 0.50, 0.40, 5.09, 7.20
0.62, 08.50, 67.50, 20.50, 0.50, 0.40, 7.17, 7.21
0.62, 08.50, 67.50, 20.50, 0.50, 0.40, 7.14, 7.15
0.62, 08.50, 67.50, 20.50, 0.50, 0.40, 7.14, 7.20
0.98, 14.50, 94.00, 10.25, 0.00, 0.40, 2.82, 2.96
0.98, 14.50, 94.00, 10.25, 0.00, 0.40, 2.71, 3.13
0.98, 14.50, 94.00, 10.25, 0.00, 0.40, 2.24, 3.94
0.98, 14.50, 94.00, 10.25, 0.00, 0.40, 2.72, 3.78
0.90, 63.50, 18.50, 22.50, 0.00, 0.40, 5.84, 8.35
0.90, 63.50, 18.50, 22.50, 0.00, 0.40, 6.57, 5.39
0.90, 63.50, 18.50, 22.50, 0.00, 0.40, 6.06, 4.94
0.90, 63.50, 18.50, 22.50, 0.00, 0.40, 5.69, 0.66
0.86, 88.00, 94.00, 47.00, 0.00, 0.40, 2.48, 5.48
0.86, 88.00, 94.00, 47.00, 0.00, 0.40, 2.74, 0.53
0.86, 88.00, 94.00, 47.00, 0.00, 0.40, 2.13, 2.28
0.86, 88.00, 94.00, 47.00, 0.00, 0.40, 1.64, 6.86
0.82, 12.50, 18.50, 47.00, 0.00, 0.40, 8.95, 0.34
0.82, 12.50, 18.50, 47.00, 0.00, 0.40, 9.49, 7.93
0.82, 12.50, 18.50, 47.00, 0.00, 0.40, 8.64, 8.95
0.82, 12.50, 18.50, 47.00, 0.00, 0.40, 8.01, 2.92
0.79, 37.00, 43.00, 47.00, 0.00, 0.40, 1.64, 5.59
0.79, 37.00, 43.00, 47.00, 0.00, 0.40, 3.10, 9.41
0.79, 37.00, 43.00, 47.00, 0.00, 0.40, 2.74, 8.84
0.79, 37.00, 43.00, 47.00, 0.00, 0.40, 1.92, 8.03
0.76, 61.50, 16.50, 22.50, 0.00, 0.40, 0.78, 9.48
0.76, 61.50, 16.50, 22.50, 0.00, 0.40, 0.15, 0.40
0.76, 61.50, 16.50, 22.50, 0.00, 0.40, 0.57, 0.47
0.76, 61.50, 16.50, 22.50, 0.00, 0.40, 0.42, 9.70
0.74, 86.00, 45.00, 20.50, 0.50, 0.40, 4.54, 6.43
0.74, 86.00, 45.00, 20.50, 0.50, 0.40, 4.45, 6.93
0.74, 86.00, 45.00, 20.50, 0.50, 0.40, 4.18, 6.99
0.74, 86.00, 45.00, 20.50, 0.50, 0.40, 4.50, 7.03
0.71, 10.50, 69.50, 20.50, 0.50, 0.40, 4.70, 6.77
0.71, 10.50, 69.50, 20.50, 0.50, 0.40, 4.66, 7.37
0.71, 10.50, 69.50, 20.50, 0.50, 0.40, 4.40, 7.27
0.71, 10.50, 69.50, 20.50, 0.50, 0.40, 4.71, 7.51
0.69, 35.00, 94.00, 20.50, 0.50, 0.40, 4.75, 6.44
0.69, 35.00, 94.00, 20.50, 0.50, 0.40, 4.71, 7.01
0.69, 35.00, 94.00, 20.50, 0.50, 0.40, 4.33, 7.23
0.69, 35.00, 94.00, 20.50, 0.50, 0.40, 4.62, 7.22
0.66, 59.50, 18.50, 20.50, 0.50, 0.40, 5.34, 7.85
0.66, 59.50, 18.50, 20.50, 0.50, 0.40, 5.29, 7.89
0.66, 59.50, 18.50, 20.50, 0.50, 0.40, 5.09, 8.36
0.66, 59.50, 18.50, 20.50, 0.50, 0.40, 5.30, 8.15
0.64, 84.00, 43.00, 20.50, 0.50, 0.40, 9.20, 1.72
0.64, 84.00, 43.00, 20.50, 0.50, 0.40, 8.88, 2.07
0.64, 84.00, 43.00, 20.50, 0.50, 0.40, 8.90, 2.09
0.64, 84.00, 43.00, 20.50, 0.50, 0.40, 9.12, 1.93
0.62, 08.50, 67.50, 20.50, 0.50, 0.40, 6.76, 7.36
0.62, 08.50, 67.50, 20.50, 0.50, 0.40, 7.23, 7.38
0.62, 08.50, 67.50, 20.50, 0.50, 0.40, 7.26, 6.86
0.62, 08.50, 67.50, 20.50, 0.50, 0.40, 7.15, 6.99
0.98, 14.50, 94.00, 10.25, 0.00, 0.40, 2.82, 2.78
0.98, 14.50, 94.00, 10.25, 0.00, 0.40, 2.69, 3.24
0.98, 14.50, 94.00, 10.25, 0.00, 0.40, 2.23, 3.86
0.98, 14.50, 94.00, 10.25, 0.00, 0.40, 2.75, 4.00
0.90, 63.50, 18.50, 22.50, 0.00, 0.40, 4.24, 7.26
0.90, 63.50, 18.50, 22.50, 0.00, 0.40, 4.95, 5.04
0.90, 63.50, 18.50, 22.50, 0.00, 0.40, 5.05, 3.82
0.90, 63.50, 18.50, 22.50, 0.00, 0.40, 4.29, 3.31
0.86, 88.00, 94.00, 47.00, 0.00, 0.40, 1.28, 5.22
0.86, 88.00, 94.00, 47.00, 0.00, 0.40, 2.12, 4.70
0.86, 88.00, 94.00, 47.00, 0.00, 0.40, 2.05, 0.11
0.86, 88.00, 94.00, 47.00, 0.00, 0.40, 1.84, 1.60
0.82, 12.50, 18.50, 47.00, 0.00, 0.40, 8.67, 2.43
0.82, 12.50, 18.50, 47.00, 0.00, 0.40, 9.67, 0.65
0.82, 12.50, 18.50, 47.00, 0.00, 0.40, 9.47, 9.77
0.82, 12.50, 18.50, 47.00, 0.00, 0.40, 8.91, 9.64
0.79, 37.00, 43.00, 47.00, 0.00, 0.40, 1.26, 6.44
0.79, 37.00, 43.00, 47.00, 0.00, 0.40, 1.30, 4.18
0.79, 37.00, 43.00, 47.00, 0.00, 0.40, 2.49, 8.81
0.79, 37.00, 43.00, 47.00, 0.00, 0.40, 2.08, 8.23
0.76, 61.50, 16.50, 22.50, 0.00, 0.40, 9.32, 8.17
0.76, 61.50, 16.50, 22.50, 0.00, 0.40, 9.84, 8.48
0.76, 61.50, 16.50, 22.50, 0.00, 0.40, 8.89, 9.66
0.76, 61.50, 16.50, 22.50, 0.00, 0.40, 9.68, 0.10
0.74, 86.00, 45.00, 20.50, 0.50, 0.40, 3.97, 6.08
0.74, 86.00, 45.00, 20.50, 0.50, 0.40, 4.22, 5.39
0.74, 86.00, 45.00, 20.50, 0.50, 0.40, 4.10, 6.57
0.74, 86.00, 45.00, 20.50, 0.50, 0.40, 3.78, 6.60
0.71, 10.50, 69.50, 20.50, 0.50, 0.40, 4.07, 6.11
0.71, 10.50, 69.50, 20.50, 0.50, 0.40, 4.03, 5.47
0.71, 10.50, 69.50, 20.50, 0.50, 0.40, 3.94, 6.70
0.71, 10.50, 69.50, 20.50, 0.50, 0.40, 3.86, 6.10
0.69, 35.00, 94.00, 20.50, 0.50, 0.40, 4.32, 6.35
0.69, 35.00, 94.00, 20.50, 0.50, 0.40, 4.56, 5.84
0.69, 35.00, 94.00, 20.50, 0.50, 0.40, 4.33, 6.99
0.69, 35.00, 94.00, 20.50, 0.50, 0.40, 4.08, 7.02
0.66, 59.50, 18.50, 20.50, 0.50, 0.40, 5.16, 7.04
0.66, 59.50, 18.50, 20.50, 0.50, 0.40, 5.18, 7.63
0.66, 59.50, 18.50, 20.50, 0.50, 0.40, 4.72, 8.10
0.66, 59.50, 18.50, 20.50, 0.50, 0.40, 4.90, 8.22
0.64, 84.00, 43.00, 20.50, 0.50, 0.40, 8.48, 0.78
0.64, 84.00, 43.00, 20.50, 0.50, 0.40, 8.71, 0.72
0.64, 84.00, 43.00, 20.50, 0.50, 0.40, 8.48, 1.54
0.64, 84.00, 43.00, 20.50, 0.50, 0.40, 8.46, 1.53
0.62, 08.50, 67.50, 20.50, 0.50, 0.40, 6.47, 6.90
0.62, 08.50, 67.50, 20.50, 0.50, 0.40, 6.35, 7.14
0.62, 08.50, 67.50, 20.50, 0.50, 0.40, 6.55, 6.56
0.62, 08.50, 67.50, 20.50, 0.50, 0.40, 6.74, 6.00
0.98, 14.50, 94.00, 10.25, 0.00, 0.40, 2.85, 2.95
0.98, 14.50, 94.00, 10.25, 0.00, 0.40, 2.67, 3.06
0.98, 14.50, 94.00, 10.25, 0.00, 0.40, 2.21, 3.95
0.98, 14.50, 94.00, 10.25, 0.00, 0.40, 2.74, 3.88
0.90, 63.50, 18.50, 22.50, 0.00, 0.40, 6.45, 3.98
0.90, 63.50, 18.50, 22.50, 0.00, 0.40, 5.73, 9.92
0.90, 63.50, 18.50, 22.50, 0.00, 0.40, 5.40, 9.22
0.90, 63.50, 18.50, 22.50, 0.00, 0.40, 6.57, 6.10
0.86, 88.00, 94.00, 47.00, 0.00, 0.40, 2.38, 1.53
0.86, 88.00, 94.00, 47.00, 0.00, 0.40, 1.66, 6.20
0.86, 88.00, 94.00, 47.00, 0.00, 0.40, 2.15, 6.21
0.86, 88.00, 94.00, 47.00, 0.00, 0.40, 2.75, 1.00
0.82, 12.50, 18.50, 47.00, 0.00, 0.40, 8.93, 8.20
0.82, 12.50, 18.50, 47.00, 0.00, 0.40, 8.05, 2.35
0.82, 12.50, 18.50, 47.00, 0.00, 0.40, 8.64, 1.14
0.82, 12.50, 18.50, 47.00, 0.00, 0.40, 9.52, 8.43
0.79, 37.00, 43.00, 47.00, 0.00, 0.40, 2.77, 8.33
0.79, 37.00, 43.00, 47.00, 0.00, 0.40, 1.73, 7.59
0.79, 37.00, 43.00, 47.00, 0.00, 0.40, 1.32, 6.23
0.79, 37.00, 43.00, 47.00, 0.00, 0.40, 2.96, 9.56
0.76, 61.50, 16.50, 22.50, 0.00, 0.40, 0.68, 0.36
0.76, 61.50, 16.50, 22.50, 0.00, 0.40, 0.40, 9.67
0.76, 61.50, 16.50, 22.50, 0.00, 0.40, 0.60, 9.85
0.76, 61.50, 16.50, 22.50, 0.00, 0.40, 0.11, 0.77
0.74, 86.00, 45.00, 20.50, 0.50, 0.40, 4.37, 6.61
0.74, 86.00, 45.00, 20.50, 0.50, 0.40, 4.48, 6.74
0.74, 86.00, 45.00, 20.50, 0.50, 0.40, 4.32, 6.90
0.74, 86.00, 45.00, 20.50, 0.50, 0.40, 4.44, 7.32
0.71, 10.50, 69.50, 20.50, 0.50, 0.40, 4.60, 6.85
0.71, 10.50, 69.50, 20.50, 0.50, 0.40, 4.70, 7.20
0.71, 10.50, 69.50, 20.50, 0.50, 0.40, 4.47, 7.23
0.71, 10.50, 69.50, 20.50, 0.50, 0.40, 4.66, 7.74
0.69, 35.00, 94.00, 20.50, 0.50, 0.40, 4.54, 6.81
0.69, 35.00, 94.00, 20.50, 0.50, 0.40, 4.62, 6.88
0.69, 35.00, 94.00, 20.50, 0.50, 0.40, 4.53, 6.90
0.69, 35.00, 94.00, 20.50, 0.50, 0.40, 4.71, 7.39
0.66, 59.50, 18.50, 20.50, 0.50, 0.40, 5.34, 7.86
0.66, 59.50, 18.50, 20.50, 0.50, 0.40, 5.29, 7.82
0.66, 59.50, 18.50, 20.50, 0.50, 0.40, 5.09, 8.36
0.66, 59.50, 18.50, 20.50, 0.50, 0.40, 5.30, 8.24
0.64, 84.00, 43.00, 20.50, 0.50, 0.40, 9.06, 1.68
0.64, 84.00, 43.00, 20.50, 0.50, 0.40, 9.13, 1.54
0.64, 84.00, 43.00, 20.50, 0.50, 0.40, 9.00, 2.25
0.64, 84.00, 43.00, 20.50, 0.50, 0.40, 8.84, 2.49
